Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_16_786.jpg;0;0;1;2.225155;144.5518;96.23264;358.1031;306.6373;0.415726
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_16_836.jpg;0;0;1;2.106946;144.6229;96.12726;358.1434;306.12;0.2861536
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_16_886.jpg;0;0;1;2.024761;144.6679;96.05736;358.3023;305.6552;0.07411982
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_16_936.jpg;0;0;1;1.889756;144.7359;95.95913;358.6234;305.0835;359.9737
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_16_986.jpg;0;0;1;1.795251;144.7793;95.89754;358.8712;304.8282;-0.002712725
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_17_036.jpg;0;0;1;1.567865;144.8327;95.82037;358.8718;304.7452;0.007793183
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_17_086.jpg;0;0;1;1.38343;144.8612;95.77863;358.6527;304.7291;-0.0002325575
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_17_136.jpg;0;0;1;1.25227;144.9009;95.7208;358.4083;304.7136;359.9932
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_17_186.jpg;0;0;1;1.176058;144.9262;95.68388;358.3489;304.7134;359.9938
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_17_236.jpg;0;0;1;1.041802;144.9627;95.63094;358.414;304.7134;-0.0002662659
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_17_286.jpg;0;0;1;0.9751284;144.9859;95.59708;358.5778;304.7301;0.0004777001
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_17_336.jpg;0;0;1;0.8176671;145.0145;95.55515;358.7318;304.835;-0.002957182
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_17_386.jpg;0;0;1;0.6549522;145.0266;95.53719;358.6318;304.8427;-0.003854472
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_17_436.jpg;0;0;0;0.4438507;145.0401;95.51733;358.4703;304.8483;0.004318858
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_17_486.jpg;0;0;0;0.4371661;145.0512;95.50096;358.6043;304.8543;0.004128927
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_17_536.jpg;0;0;0;0.4194341;145.0682;95.47549;358.9216;304.8433;-0.001028126
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_17_587.jpg;2.259764;0;0;0.4166947;145.0799;95.45887;359.1324;304.8744;0.01276084
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_17_636.jpg;4.504499;0;0;0.4143683;145.0979;95.4346;359.437;305.0151;0.04641507
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_17_686.jpg;6.767101;0;0;0.4131094;145.11;95.41888;359.6277;305.1644;0.07495309
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_17_736.jpg;9.05094;0;0;0.4108998;145.1284;95.39608;359.8901;305.4727;0.1253706
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_17_786.jpg;11.25414;0;0;0.4094917;145.1407;95.38145;0.04709547;305.7276;0.1627717
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_17_836.jpg;13.55323;0;0;0.4068539;145.1592;95.36042;0.252228;306.183;0.2233367
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_17_886.jpg;15;0;0;0.4050947;145.1714;95.34702;0.3608253;306.5186;0.2571332
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_17_936.jpg;14.29044;0;0;0.4034582;145.1892;95.32784;0.4719486;307.0139;0.2859443
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_17_986.jpg;12.04363;0;0;0.4030971;145.2007;95.3153;0.5229595;307.2985;0.2923138
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_18_036.jpg;9.77271;0;0;0.4028664;145.2174;95.29669;0.5716419;307.6444;0.2851972
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_18_086.jpg;7.54494;0;0;0.4025217;145.2281;95.28439;0.5881957;307.8255;0.2716581
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_18_136.jpg;5.295344;0;0.09795892;0.4011559;145.2422;95.26788;0.5384884;307.9401;0.239966
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_18_186.jpg;3.05007;0;0.2476439;0.2743952;145.2448;95.26486;0.2708659;307.9515;0.2093377
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_18_236.jpg;0.7995299;0;0.3976799;0.1502799;145.245;95.26473;359.7681;307.9532;0.157336
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_18_286.jpg;0;0;0.551013;0.1424995;145.2451;95.26464;359.4555;307.9539;0.1232672
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_18_336.jpg;0;0;0.697776;0.1248979;145.2452;95.2645;359.0452;307.953;0.05049086
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_18_386.jpg;0;0;0.849861;0.1104043;145.2453;95.26443;358.8157;307.9517;359.9867
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_18_436.jpg;0;0;0.997653;0.06294501;145.2454;95.26436;358.6134;307.955;359.9587
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_18_486.jpg;0;0;1;0.02159449;145.2455;95.26435;358.6088;307.9655;359.9846
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_18_536.jpg;0;0;0;-0.06144957;145.2455;95.26431;358.7909;308.0122;0.06454542
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_18_586.jpg;0;0;0;-0.07426552;145.2454;95.26437;358.9686;308.0115;0.06947055
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_18_636.jpg;0;0;0;-0.07733002;145.2454;95.26445;359.2274;308.0114;0.08448826
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_18_686.jpg;0;0;0;-0.07659266;145.2453;95.2645;359.3978;308.0113;0.09275507
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_18_736.jpg;0;0;0;-0.07436257;145.2453;95.26458;359.6472;308.011;0.1025453
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_18_786.jpg;0;0;0;-0.07218218;145.2452;95.26463;359.8074;308.0107;0.1073684
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_18_836.jpg;0;0;0;-0.06797351;145.2451;95.26469;0.03579998;308.0103;0.1121436
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_18_885.jpg;0;0;0;-0.06461111;145.2451;95.26474;0.1786705;308.0099;0.1137619
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_18_936.jpg;0;0;0;-0.05885726;145.2451;95.26479;0.3767339;308.0095;0.1139967
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_18_986.jpg;0;0;0;-0.05462157;145.245;95.26482;0.4968964;308.0093;0.112794
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_19_037.jpg;0.7656741;0;0;-0.04529852;145.245;95.26486;0.6501902;308.0548;0.1005193
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_19_086.jpg;0.01016825;0;0;-0.03911391;145.2449;95.26488;0.7328494;308.1458;0.08391411
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_19_136.jpg;0;0;0;-0.03038854;145.2449;95.26492;0.8304721;308.1458;0.05368082
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_19_186.jpg;2.293018;0;0;-0.02558023;145.2449;95.26494;0.8804443;308.3301;0.02895619
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_19_236.jpg;4.50963;0;0;-0.01886919;145.2449;95.26497;0.9317151;309.0113;359.9881
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_19_286.jpg;6.784605;0;0;-0.01116762;145.2449;95.26498;0.9482736;309.7364;359.9644
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_19_336.jpg;9.045855;0;0;0;145.2449;95.26499;0.9503684;311.2273;359.9308
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_19_386.jpg;11.29869;0;0;0;145.2449;95.265;0.9381681;312.4926;359.9094
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_19_437.jpg;13.50495;0;0;0;145.245;95.26498;0.902091;314.7888;359.8793
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_19_486.jpg;15;0;0;0.01264973;145.245;95.26497;0.8678623;316.5466;359.8616
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_19_537.jpg;15;0;0;0.017072;145.245;95.26495;0.8052304;319.2465;359.8427
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_19_586.jpg;15;0;0;0.01942175;145.245;95.26494;0.7578176;321.0464;359.8355
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_19_636.jpg;15;0;0;0.02252401;145.245;95.26492;0.6805621;323.7462;359.8328
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_19_686.jpg;15;0;0;0.02423962;145.245;95.26489;0.6256669;325.546;359.8367
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_19_736.jpg;15;0;0;0.02623837;145.245;95.26488;0.5402719;328.2456;359.851
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_19_786.jpg;15;0;0;0.027194;145.245;95.26486;0.4824514;330.0453;359.8657
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_19_836.jpg;15;0;0;0.02808028;145.2451;95.26483;0.3961772;332.7449;359.8946
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_19_887.jpg;15;0;0;0.02832002;145.2451;95.26481;0.3399007;334.5448;359.9178
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_19_936.jpg;15;0;0;0.0281831;145.2451;95.26478;0.2587425;337.2446;359.9575
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_19_986.jpg;15;0;0;0.0277819;145.2451;95.26476;0.2074988;339.0444;359.9865
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_20_036.jpg;15;0;0;0.02675775;145.2451;95.26473;0.135881;341.7443;0.03241666
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_20_086.jpg;15;0;0;0.02582065;145.2451;95.26472;0.09206467;343.5443;0.06395844
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_20_136.jpg;15;0;0;0.024084;145.2451;95.26469;0.03275554;346.2443;0.1113978
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_20_186.jpg;15;0;0;0.0227382;145.2451;95.26467;-0.002323838;348.0444;0.1424152
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_20_236.jpg;15;0;0;0.02049341;145.2451;95.26465;359.9519;350.7444;0.1869236
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_20_286.jpg;15;0;0;0.01888223;145.2452;95.26463;359.9258;352.5446;0.2146655
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_20_336.jpg;15;0;0;0.0163548;145.2452;95.26462;359.8933;355.2448;0.2525071
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_20_387.jpg;15;0;0;0.01463615;145.2452;95.2646;359.8759;357.0449;0.2747888
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_20_436.jpg;15;0;0;0.01208114;145.2452;95.2646;359.8554;359.745;0.3031967
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_20_486.jpg;15;0;0;0.01044548;145.2452;95.2646;359.8454;1.545074;0.3185315
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_20_537.jpg;15;0;0;0;145.2452;95.26459;359.8378;4.245186;0.3323671
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_20_586.jpg;15;0;0;0;145.2452;95.26458;359.8361;6.045242;0.3368963
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_20_636.jpg;15;0;0;0;145.2452;95.26458;359.837;8.745285;0.3372652
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_20_687.jpg;15;0;0;0;145.2452;95.26458;359.8392;10.54527;0.3337733
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_20_736.jpg;15;0;0;0;145.2453;95.2646;359.8441;13.2452;0.323465
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_20_786.jpg;15;0;0;0;145.2453;95.2646;359.848;15.0452;0.313468
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_20_836.jpg;15;0;0;0;145.2453;95.2646;359.8544;17.74517;0.2942917
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_20_887.jpg;15;0;0;0;145.2453;95.26461;359.8588;19.54515;0.2790502
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_20_936.jpg;15;0;0;0;145.2453;95.26462;359.8652;22.24511;0.2531083
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_20_986.jpg;15;0;0;0.01033978;145.2453;95.26463;359.8691;24.04506;0.2341274
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_21_035.jpg;15;0;0;0.01093277;145.2453;95.26464;359.8743;26.74506;0.2037658
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_21_085.jpg;15;0;0;0.01120162;145.2453;95.26466;359.8772;28.54504;0.1826312
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_21_135.jpg;15;0;0;0.01141639;145.2452;95.26466;359.8806;31.24503;0.1502038
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_21_186.jpg;15;0;0;0.0114395;145.2452;95.26467;359.8823;33.04503;0.1284408
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_21_236.jpg;15;0;0;0.01130583;145.2452;95.26469;359.8838;35.74503;0.09612291
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_21_286.jpg;15;0;0;0.01111382;145.2452;95.26469;359.8842;37.54501;0.07508251
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_21_336.jpg;15;0;0;0.01068697;145.2452;95.2647;359.8842;40.24499;0.04471917
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_21_386.jpg;15;0;0;0.01032234;145.2452;95.26471;359.8838;42.04498;0.02549625
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_21_435.jpg;15;0;0;0;145.2452;95.26472;359.8827;44.745;-0.001488784
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_21_487.jpg;15;0;0;0;145.2452;95.26472;359.8818;46.54501;359.9819
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_21_535.jpg;15;0;0;0;145.2452;95.26474;359.8805;49.24499;359.9593
